0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
84347,21370,21367,21895,47563A,21577,22533,21190,84952B,22452,22536,22453,71459,22651,21894,84952C,16237,20719,21499,85178,22558
22809,22810,85049A,85231G,21122,85231B,84991,22866,79149B,85095,20866,10125,85066,22366,21814,21816,22500,90200A,90059C,90059E,90059B
15056BL,20679,22803,71053,21068,21730,82482,21071,21871,82494L,22411,37370,82486,82483,22752,84406B,84029G,85123A,84029E,22632,22633
20679,22803,71053,21068,21730,21071,21871,22752,37370,82486,82483,84029G,84406B,82482,82494L,84029E,85123A,22632,22411,15056BL,22633
22027,22023,21070,84674,21355,22419,21518,22029,22030,21506,21520,21507,22712,21508,21069,22892,22334,21509,22037,22717,85199L
21700,21090,85215,84874B,21785,21650,85167B,22674,21682,79149B,22488,62018,90086,21413,21209,79151B,16011,85179A,78034B,22894,35958
22748,22747,22745,22746,22192,22562,22563,20977,84006,21559,22142,85135B,22352,22376,84558A,22910,22742,21990,21452,79000,21993
22197,22198,22500,90200B,90059C,21816,90200A,20866,90200D,10125,90200C,85095,21814,90059B,90059E,85231G,21815,22866,85231B,21124,21992
20712,20713,22345,22346,85066,22344,20856,22366,85227,22386,22532,51014C,21803,20718,20728,85049B,22529,20854,21802,21807,21931
22344,22345,22346,20718,21984,21883,20712,21239,21243,21238,21430,22962,21981,22624,22963,20719,22625,22554,22386,22557,22960
22625,22624,22626,22192,22627,20718,22727,21668,22473,22725,20697,22191,72760B,84658,22344,22305,21671,22345,20699,20936,22346
22344,22345,22346,20718,21984,21883,20712,21239,21243,21238,21430,22962,21981,22624,22963,20719,22625,22554,22386,22557,22960
21239,21238,21207,21987,21240,20675,22332,21244,21245,21988,22344,22437,22346,22331,85136C,21243,20684,35965,10135,20674,22345
21238,21239,21987,21240,21207,20675,22332,22474,21244,21245,21243,90214V,21629,90214M,22136,22260,21620,22378,22346,22344,20780
22386,21106,85187,85208,22808,22129,21580,22860,22859,22093,21109,21865,22098,20748,22487,20702,21931,21107,85099B,85231G,20712
20718,22346,22344,22345,22627,22774,22624,22625,21984,21883,22626,20712,21671,21243,22772,21239,21669,21430,21238,22197,22379
21243,21242,22569,84006,21245,21244,20676,85184C,21726,21448,21708,22331,21721,21224,21125,21711,85136C,21947,22344,22422,21239
22344,22345,22346,20718,21984,21883,20712,21239,21243,21238,21430,22962,21981,22624,22963,20719,22625,22554,22386,22557,22960
21430,21984,21981,22276,20766,21399,21392,85144,22350,21578,21032,21030,21031,21714,20752,21426,22503,22344,22345,22346,21268
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
20956,84031A,85111,21287,79337,22331,85136C,85034C,85078,20684,22422,35965,85036B,10135,79000,22208,85035A,21242,84536A,85034A,22210
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
85038,16235,79337,85111,84031A,20856,85036B,21287,85034C,21294,85078,20832,21364,22155,84050,85174,48173C,84755,22809,22639,20956
22810,22809,22158,21930,85049A,22222,21820,22866,85231G,M,85231B,21122,84991,21982,85034C,16011,85078,85179A,21635,85036B,79151B
22791,21287,21392,85144,22350,21578,22175,85111,21032,21030,21031,35653,84921,21421,15039,85130D,79337,21714,85036B,22381,84031A
22307,22300,22301,22305,72760B,85206A,20686,22409,22306,22799,20936,85034C,85078,85036B,85111,79337,21287,84031A,22854,85175,22725
72802A,90175A,22458,22459,90210B,90002D,72802C,72802B,90185D,22297,21907,21876,72807C,85034C,85036B,85111,79337,21287,84031A,85078,21174
85035C,85035A,85034A,85036B,22949,21221,72798C,22220,85170D,72803A,21709,85111,79337,21287,85036C,84031A,85035B,40001,22134,85078,85034C
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
85035B,85035A,84563A,85035C,82613B,84031A,37444C,21742,72800B,22338,84563B,21197,21557,21287,22261,71270,22262,84854,22139,37444A,84968C
85035A,85035C,85036C,21287,84031A,85170D,22134,22949,79337,85111,85036B,85035B,85078,85034C,85034A,20956,21539,22923,21900,21899,22307
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
85111,79337,21287,84031A,85036B,85078,85034C,20956,85035A,85034A,22307,85035C,85035B,85038,22791,72802A,22809,22810,90210B,90185D,90002D
85034A,85035C,21287,72803A,21709,84031A,85036B,40001,22220,85111,85078,85034C,72798C,21221,79337,20956,21704,20755,20682,85035A,21703
22952,22909,84534B,22731,22186,22942,22910,22529,16258A,72598,22086,21165,21815,21977,22333,22951,84849B,21976,22906,22531,85231G
22776,22794,22799,84968C,21197,22797,22442,22338,47021G,72800B,21742,21735,72760B,22305,20936,72801C,72801D,22729,22854,71477,20983
21930,21985,85136A,22222,21427,21982,22100,22095,35471D,71406C,22754,21169,20973,22154,22158,22810,21931,21581,21820,84596E,22904
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21830,17107D,22532,21581,78034B,21090,90086,62018,85018D,90200E,21682,82582,22674,85167B,21650,21785,21413,79149B,35958,21209,21635
22694,21916,35958,21650,21090,22674,16011,85179A,21682,79149B,21413,22488,62018,90086,21209,21635,21785,84874B,85167B,79151B,22894
21664,85167B,62018,90086,21785,21650,21090,78034B,22894,35958,21209,21742,21635,22674,79151B,16011,72800B,22338,22488,84968C,21197
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
22669,21428,79151B,85215,84874B,21785,21650,22674,16011,85179A,21635,21209,35958,22894,78034B,21090,85167B,21682,79149B,21413,90086
21034,90082D,90082B,22441,22443,22532,84597C,21401,51020A,51020B,21306,47021G,22475,90200E,21311,21307,85114A,22797,22442,90062,20982
21231,21157,82578,35958,22381,84921,21421,21682,79149B,21413,15039,22488,90086,85130D,21090,78034B,22894,72351A,21209,21635,22175
21934,79149B,21635,85179A,16011,79151B,84854,21682,22674,85167B,21785,84874B,85215,22139,37444A,37444C,22176,22262,71270,21413,22261
84952B,84952C,85178,22452,22536,71459,22533,22453,20719,21499,20685,22659,21507,21509,22530,22181,21500,22454,21508,21498,85116
84952C,84952B,22181,85178,20685,21982,62018,21392,85144,78034B,21635,21031,85215,21090,21030,21032,21209,22350,21682,35958,85179A
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
22222,21428,22669,21982,16011,21682,79149B,22187,21413,21090,22894,85179A,22488,85136A,85215,90086,84874B,79151B,21635,62018,78034B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
85049A,21428,22669,90086,84874B,21650,85167B,85215,22674,21682,79149B,21413,22488,62018,21090,78034B,21785,21209,16011,79151B,22894
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21428,22669,22222,84925D,22674,21090,21407,22702,78034B,22894,79151B,16011,35958,21209,21635,85179A,84993A,21650,85167B,62018,21682
17107D,84874B,22132,21635,37489B,21682,47503J,21932,37489C,79149B,21209,21413,21465,35958,22488,62018,90086,37489A,22894,84212,78034B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
35954,62018,21682,22488,79151B,22674,16011,85179A,85167B,21650,21635,84754,21209,21413,35958,21785,79149B,78034B,21090,84360,84760S
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21467,21090,21650,85167B,22674,21471,21690,22894,21682,20780,22081,79149B,21643,21413,22488,21789,21629,62018,20985,90086,78034B
35471D,21581,22100,85215,84874B,21785,85167B,22674,21682,79149B,21413,22488,16011,21090,78034B,22894,35958,21209,21635,85179A,79151B
15036,22567,22674,21682,79149B,21413,62018,90086,21090,85167B,78034B,35958,21209,21635,85179A,16011,79151B,21788,22408,22894,21650
84988,22894,22488,21413,22430,79149B,15034,21650,47593B,85129B,85129D,21624,21903,35924,21904,20671,21356,78034B,16011,79190A,85179A
22854,20936,72760B,22305,22799,85175,22725,85174,22730,22304,22729,21916,22300,22307,22301,22727,21090,62018,79151B,90086,22488
21985,21930,21427,22100,71406C,35471D,22095,21581,22904,22222,84596E,21982,22469,20772,85167B,20707,21123,21011,85215,84874B,21785
71477,22794,82578,22894,90086,21090,78034B,35958,21209,21635,21231,85179A,16011,79151B,84658,22797,62018,22488,21413,79149B,15039
M,21351,84874B,78034B,22119,22496,22825,85167B,21823,22674,90086,62018,22488,21413,79149B,21682,22894,21650,21090,79151B,35958
20894,22174,16011,21209,21785,21635,21650,85167B,22674,90081A,90204,22472,18097C,18097A,90195A,21416,90196A,90199A,21417,90186A,90177C
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
84827,35958,85167B,22674,21785,84874B,79151B,16011,85215,85179A,21635,21209,22894,78034B,21090,21650,21413,21682,22488,62018,79149B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
85018D,21090,84874B,21785,21650,85167B,22674,82582,21682,79149B,21413,90162B,22488,90086,85066,22366,78034B,22894,35958,21209,21635
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21351,M,79151B,22894,78034B,21682,21090,79149B,21413,21823,90086,22488,85215,62018,22496,22825,22119,22641,21209,84874B,22674
22744,84985A,22743,22445,22911,22938,85114B,22839,22584,21587,22607,22454,22181,85114C,21393,22616,22585,21982,84952C,22128,22815
21427,21985,22100,71406C,35471D,22316,21112,22096,21850,22469,21930,84596E,22311,21467,21581,22904,22553,22674,20768,21682,20655
21916,22854,22694,79151B,21495,84874B,21917,85215,35958,21209,21635,20910,84507C,20616,85179A,84920,22695,84508A,16011,35591T,84685
85178,84952B,22452,20685,22533,71459,22536,22453,84952C,16237,21499,21500,22530,21509,21508,21507,22454,22659,85116,20719,21498
22586,22587,22565,78034B,21209,84773,35958,79151B,16011,62018,22894,85179A,22488,21090,21413,79149B,21682,90086,22674,85167B,21650
22071,79151B,22285,85216,21538,21537,21390,85215,21159,21383,35958,22284,62018,22674,51014A,90086,22894,21380,78034B,22488,21090
22616,22130,22181,22744,85114C,21351,84247G,M,84985A,21587,22660,20676,84952C,21967,22867,21982,47471,22674,82582,16046,21682
22633,82494L,22632,22803,71053,21068,21730,82483,82482,22752,21871,84029G,21071,37370,82486,84406B,84029E,85123A,20679,22411,15056BL
22844,84849A,21090,78034B,22894,35958,21209,85179A,16011,79151B,21576,85071C,90086,85071A,21064,84559A,22705,22863,22299,84559B,22947
82582,79149B,75013B,85179A,16011,21650,79151B,22491,22796,85215,22559,84874B,79191C,47471,16046,21785,20878,22674,85066,85167B,21635
82578,90086,22381,21090,22175,21421,35958,21682,79149B,21413,22488,62018,72351A,85179A,85215,22894,78034B,21902,35653,21209,84921
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
84836,47599B,22338,72800B,84968C,21742,21197,21664,21810,22070,21190,22907,84563A,47504H,21122,22481,22071,22151,21121,21041,84971S
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
20961,20963,20966,22848,22844,84952B,84352,85178,22549,84952C,20685,22756,20616,84920,84508A,84559B,22947,84874B,90094,20767,21884
71406C,22674,22760,85167B,78034B,22894,22905,35958,22241,21209,21635,85215,84874B,85179A,16011,21785,79151B,21650,21090,22643,21292
22477,22674,21209,90086,85215,84874B,21785,21650,62018,85167B,79151B,16011,85179A,21090,78034B,22894,21635,85214,22488,35958,21413
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
20973,22951,10133,79149B,22894,78034B,21090,84874B,90086,62018,22488,85018D,21413,21324,21682,21826,82582,22674,85167B,21650,17164B
21556,70006,21650,21090,21910,22830,84531B,21785,90086,85215,79151B,22461,22690,84531A,21693,21822,35971,21202,84874B,84846A,21613
22174,90195A,90204,22472,18097C,18097A,90185B,90081A,21416,90196A,90199A,21417,21415,90186A,85106,90177C,20894,22371,90195B,21710,22664
22951,22529,20973,21977,10133,21976,84992,85170D,22488,85136C,22331,85066,21413,79149B,21682,82582,22674,85167B,21650,22695,20674
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21790,21986,22548,22951,22669,84827,35954,21791,90086,20798,22320,21249,85036C,78034B,21090,21561,22134,22894,85170D,35958,22949
22181,84952C,21982,21399,21032,21578,22350,79151B,90086,85144,21268,62018,21392,22488,21413,79149B,21209,21682,21357,21031,16011
20966,20961,22844,22848,84625C,20963,20668,84352,84625A,22549,21682,22948,22785,84508A,22944,84920,20616,84507C,20910,78034B,21917
20963,20961,84508A,84920,20616,84507C,84685,21495,21917,20910,85232B,20966,84352,22041,21558,22786,22686,22212,46000R,46000S,22678
21635,21090,21650,78034B,22894,90086,35958,21209,21785,85167B,84874B,21682,22674,85215,79149B,21413,85179A,16011,22488,62018,79151B
21669,21671,21668,21673,21670,22797,79151B,16011,85179A,21635,35958,22894,78034B,21090,90086,62018,22488,21413,79149B,21682,22674
22983,22718,22717,22712,22028,22031,84874B,21785,21650,85167B,22674,79149B,21413,22488,62018,90086,84988,21090,78034B,22894,22436
21902,21899,21901,82578,21544,21900,20760,85185D,85170D,84874B,78034B,22134,22894,22949,85036C,82583,21948,90086,85215,21090,62018
20754,21428,20751,71406C,20998,17107D,22669,22061,10133,84596E,21913,22222,85167B,21470,22674,35958,22115,21209,85179A,16011,21486
21581,35471D,22100,21209,90200E,21311,21307,85114A,22190,85215,21785,21650,85167B,22674,21682,79149B,21413,22488,62018,90086,21090
22327,21706,85184C,21711,21448,21708,22243,21738,22273,22328,22759,21243,22749,21710,22902,21242,21880,35471D,21985,22569,22326
21544,85179A,21209,35958,21902,21682,85215,78034B,21090,84874B,21785,21635,21650,22674,20757,21948,85185D,90086,20760,62018,22488
22100,84744,35471D,84535B,72799E,84051,22412,22364,72799F,21882,72051S,20764,35953,47579,21985,21581,84596E,21427,22095,22190,21158
21479,47343A,72807B,22110,22618,22634,84997B,22112,22111,22865,22694,22471,22114,22505,21481,22951,84032A,21485,21539,22835,21623
22585,84952C,84952B,22454,22536,22453,22744,22813,84985A,21587,22534,22128,16258A,22181,22530,22082,22584,85178,85049A,21399,22860
22469,21427,22470,21985,71406C,21292,22760,22643,22642,21794,20707,20772,21123,22905,22241,21111,22100,22151,84378,84596E,22904
22190,20894,35471D,21581,22100,22174,21413,22894,22488,47566,21415,78034B,85106,21090,62018,90086,90177C,90186A,90081A,90204,22472
21889,22845,22844,85025C,21556,22622,22113,21891,21890,21918,22947,84531A,22299,22948,78034B,84849A,70006,21822,35971,21202,22863
20674,21207,22332,20675,21987,21245,20676,21244,10133,22917,22920,22559,62018,22437,47471,16046,90086,22796,21413,79149B,21682
22187,21428,22669,22222,21785,21650,85167B,22674,21682,79149B,21413,62018,90086,21090,78034B,35961,84874B,35958,21209,21635,85179A
10133,16016,21682,16014,20777,21785,21635,21651,85172,21209,35958,22894,78034B,21650,22618,21090,20674,79149B,90086,85215,62018
20982,20983,22442,22797,47021G,21668,22180,22113,20974,22443,22844,22605,22071,21669,71477,21034,22502,22766,20681,22426,21544
85016,85015,21381,22716,84988,22030,22983,21210,21506,21080,22940,85067,90002D,37495,85019C,21872,22023,21876,22536,21508,84946
22030,22023,21506,85015,85016,37509,21070,84674,22419,21518,21355,22027,22029,82616B,22983,22156,21508,22037,21507,20711,22712
85016,85015,21381,22716,84988,22030,22983,21210,21506,21080,22940,85067,90002D,37495,85019C,21872,22023,21876,22536,21508,84946
21381,22284,85015,51014A,22209,21383,22285,21380,21538,21537,21390,21159,85216,85016,22208,22210,22070,22071,21158,22212,21163
21210,22716,21080,21212,22450,22714,85016,22949,85015,22610,22914,22178,72801D,84520B,22740,72801C,22491,22706,22796,22559,22702
22909,21577,21714,20752,21426,21031,21030,21032,22350,85144,21578,21268,21357,20766,21399,21392,22376,22952,21393,21026,21967
22130,85114C,20733,16046,22491,22559,22796,79191C,47471,22616,22920,21679,22696,22170,22896,22917,20878,22654,48138,22945,22867
22147,84773,22274,22587,22751,22750,22653,22586,22565,20971,22078,22074,21695,20969,22075,22566,22756,20767,10123C,22757,21884
22470,22469,22694,84596E,22904,22953,22666,21427,22553,22862,21260,22501,21486,22667,84569D,21110,22316,84596G,22822,22581,85185B
35591T,22695,22529,21986,22580,85049H,22807,21976,22594,22942,22186,22321,84032B,22367,22899,22593,21916,22951,22736,22775,22531
